,age,education,default,balance,housing,loan,month,duration,campaign,pdays,previous,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown
14171,34,2,1,-14,0,0,8,85,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
14172,28,2,0,143,1,0,7,44,13,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14173,31,3,0,635,1,0,4,37,1,320,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14174,44,2,0,2126,0,1,11,166,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
14175,50,1,0,395,1,0,5,419,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14176,51,2,0,117,0,0,2,442,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
14177,57,2,0,2518,1,0,7,82,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14178,27,2,0,15,1,0,7,67,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
14179,43,2,0,122,1,0,5,355,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
14180,64,2,0,1574,0,0,7,301,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
14181,38,2,0,1906,0,1,11,210,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
14182,29,2,0,69,1,0,5,77,4,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14183,36,1,0,0,1,0,5,108,2,367,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14184,42,2,0,8238,1,1,4,102,2,149,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14185,51,2,0,-467,0,0,6,216,5,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
14186,37,2,0,1053,0,0,6,405,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14187,32,3,0,17,0,0,8,72,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14188,34,2,0,174,0,0,5,259,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
14189,41,1,0,1618,1,0,5,1553,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14190,41,2,0,4900,1,0,7,121,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14191,58,3,0,342,0,1,7,564,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14192,66,0,0,2149,1,0,11,151,6,103,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14193,35,3,0,-31,1,0,11,171,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14194,45,2,0,0,0,0,8,64,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
14195,37,2,0,115,1,0,5,74,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14196,31,3,0,115,0,0,3,187,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14197,31,2,0,1273,1,0,5,442,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
14198,52,2,0,2944,0,0,8,22,18,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
14199,30,2,0,4,0,0,2,443,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
14200,46,3,0,3009,0,0,8,58,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
14201,29,3,0,422,1,0,5,103,1,363,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14202,37,1,0,345,1,0,1,344,1,188,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14203,48,2,0,48,1,1,5,144,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14204,48,2,0,769,0,1,1,58,2,184,15,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14205,33,2,0,1138,1,1,5,509,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14206,37,3,0,171,1,1,8,250,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14207,51,2,0,1,1,0,6,290,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
14208,58,0,0,64,0,1,7,78,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14209,44,2,0,0,0,0,7,684,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14210,51,0,0,29,1,0,7,162,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14211,38,1,0,350,1,0,5,75,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14212,31,2,0,1229,0,0,4,176,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14213,60,2,0,90,1,0,7,41,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
14214,43,1,0,36,1,0,5,163,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14215,32,2,0,1168,1,0,11,411,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
14216,40,2,0,888,1,0,5,169,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
14217,52,2,0,2231,1,1,5,470,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14218,33,0,0,86,0,0,5,136,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
14219,50,1,0,40,1,0,5,152,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14220,33,2,0,2727,0,0,8,205,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
14221,39,2,0,70,0,0,6,346,2,128,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14222,43,1,0,103,1,0,6,179,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14223,22,2,0,967,1,0,6,525,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14224,53,2,0,1846,0,0,6,95,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
14225,58,2,0,886,0,0,5,302,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14226,32,1,0,1137,1,1,5,274,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14227,60,1,0,0,0,0,7,40,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14228,54,0,0,4789,0,0,6,83,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14229,41,1,0,262,1,0,5,159,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14230,31,3,0,1410,1,0,5,42,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
14231,53,2,0,-102,1,0,5,52,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14232,37,2,0,2991,1,0,7,139,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14233,43,2,0,2940,0,0,1,108,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
14234,51,2,0,17092,0,0,11,35,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
14235,56,2,0,374,0,0,8,193,4,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14236,79,0,0,2628,0,0,7,220,7,450,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
14237,50,1,0,289,1,0,5,300,5,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
14238,50,2,0,1332,1,0,5,95,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14239,51,1,0,34,1,0,7,69,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
14240,31,3,0,924,0,0,6,207,2,98,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14241,40,2,0,178,1,0,5,83,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14242,43,2,0,177,1,0,5,209,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
14243,41,2,0,0,0,0,8,280,11,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14244,30,3,0,27,1,0,6,175,2,319,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14245,33,2,0,1240,1,0,6,400,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14246,46,3,0,-867,1,1,5,222,5,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14247,36,3,0,635,0,0,5,80,1,102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14248,31,2,0,132,0,0,7,148,1,152,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
14249,49,2,0,298,1,0,4,264,2,86,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14250,53,1,0,3107,0,0,6,152,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
14251,57,0,0,327,1,0,5,74,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
14252,56,1,0,1448,1,1,11,16,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
14253,57,2,0,380,0,0,11,878,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
14254,26,3,0,1066,0,0,4,200,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
14255,45,3,0,4112,0,0,8,140,13,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14256,47,1,0,4040,0,0,8,53,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14257,37,2,0,982,1,0,4,127,1,282,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14258,57,2,0,6874,1,0,5,356,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
14259,26,3,0,168,0,0,4,394,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
14260,45,2,0,5862,1,0,11,352,1,110,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
14261,53,3,0,673,1,0,7,182,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
14262,31,2,0,0,1,0,7,137,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14263,52,2,0,531,0,0,6,222,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14264,34,2,0,4659,1,0,8,28,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14265,30,1,0,124,1,0,5,126,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14266,56,3,0,272,0,0,8,103,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
14267,23,2,0,589,1,0,5,62,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14268,30,2,0,863,1,0,5,1193,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
14269,70,2,0,2575,0,0,4,216,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
14270,35,2,0,528,1,0,4,61,1,331,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14271,30,0,0,766,0,0,4,296,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
14272,69,1,0,2713,0,0,2,32,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
14273,27,3,0,134,1,1,5,68,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14274,43,3,0,0,0,0,11,154,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14275,27,2,0,321,0,1,9,4,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14276,34,2,0,0,1,1,4,110,3,269,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
14277,49,3,0,0,0,0,7,87,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14278,31,0,0,301,1,0,2,371,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14279,32,2,1,-18,1,0,5,155,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14280,28,0,0,-134,1,0,5,8,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
14281,40,2,0,3765,1,0,11,87,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14282,31,2,0,-745,1,0,5,227,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14283,40,2,0,1142,1,0,2,126,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14284,57,1,0,211,1,0,4,239,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14285,34,2,0,657,0,0,6,263,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
14286,31,2,0,0,1,0,5,397,9,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14287,38,3,0,1444,1,0,7,139,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14288,32,3,0,84,0,0,12,37,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14289,39,2,0,459,1,0,5,307,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14290,46,3,0,311,1,1,10,96,1,158,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14291,34,3,0,308,1,0,5,79,4,269,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14292,54,1,0,175,0,1,7,1027,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14293,44,0,0,163,1,0,8,44,1,100,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
14294,59,3,0,7049,0,0,6,647,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14295,29,2,0,687,0,0,10,309,2,88,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
14296,81,2,0,452,0,0,12,443,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
14297,42,2,0,2913,0,0,12,127,2,184,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14298,31,1,0,1097,1,0,5,485,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14299,35,2,0,162,0,1,7,675,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14300,25,2,0,266,0,1,6,74,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
14301,33,2,1,-60,0,0,5,243,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14302,51,1,0,377,1,0,2,143,4,272,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14303,37,2,0,343,1,1,7,74,7,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
14304,32,2,0,4,0,0,2,145,2,260,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
14305,29,0,0,17,1,0,5,31,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14306,55,2,0,5,0,0,6,108,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
14307,48,2,0,197,0,1,2,47,2,222,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
14308,56,3,0,281,0,0,5,185,1,83,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
14309,37,2,0,2139,1,0,5,146,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
14310,37,2,0,529,1,0,9,234,1,149,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14311,44,2,0,1206,0,0,11,180,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14312,32,3,0,0,0,0,8,119,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
14313,33,3,0,113,1,0,6,101,11,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14314,46,1,0,-1,0,0,6,35,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14315,33,2,0,344,1,0,8,103,4,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14316,30,2,0,60,0,1,7,61,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14317,33,2,0,730,1,0,5,70,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14318,50,2,0,4117,0,0,11,530,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14319,30,0,0,-51,1,1,7,440,4,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
14320,35,2,0,56,1,0,5,93,6,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14321,61,2,0,681,1,0,8,173,6,492,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14322,40,1,0,117,1,0,6,172,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14323,34,3,0,0,0,0,8,331,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14324,55,1,0,229,0,1,6,175,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14325,30,3,0,596,0,0,6,125,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14326,32,1,0,100,1,0,5,376,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14327,80,1,0,155,0,0,12,343,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
14328,82,3,0,278,0,0,2,223,7,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
14329,34,3,0,8,1,0,11,6,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14330,60,3,0,2934,0,0,8,233,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
14331,35,1,0,218,1,0,7,127,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14332,23,2,0,272,0,0,8,100,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14333,35,1,0,624,1,0,5,163,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14334,37,2,0,4760,1,0,5,182,2,169,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
14335,25,2,0,0,1,0,7,135,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14336,32,3,0,151,0,0,5,111,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14337,36,0,0,70,1,0,5,219,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14338,39,3,0,1301,0,0,8,233,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14339,39,2,0,0,1,0,4,1006,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
14340,33,2,0,360,1,0,1,103,1,185,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
14341,45,2,0,728,1,1,11,107,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
14342,33,3,0,9135,1,0,8,80,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14343,36,2,0,176,1,0,5,111,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14344,60,0,0,17297,0,0,8,664,11,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
14345,48,2,0,1033,0,1,8,11,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14346,29,3,0,7345,0,0,4,222,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14347,48,2,0,257,1,0,5,186,4,358,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14348,54,2,0,-932,1,0,5,799,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14349,36,2,0,577,0,0,8,88,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
14350,37,2,0,300,0,0,8,82,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
14351,35,3,0,1432,1,0,5,54,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14352,29,3,0,604,1,0,5,430,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
14353,32,3,0,0,0,0,8,23,12,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
14354,32,2,0,200,0,0,8,172,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14355,36,2,0,592,0,0,10,204,2,99,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
14356,49,2,0,-22,1,0,5,70,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
14357,25,3,0,148,0,0,7,421,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
14358,35,0,0,1128,1,0,6,457,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14359,30,3,0,371,0,0,11,170,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14360,55,3,0,92,1,0,5,118,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
14361,25,2,0,1765,1,0,4,111,3,326,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
14362,47,2,0,4397,1,0,7,110,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14363,57,1,0,0,0,0,7,214,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
14364,31,2,0,1186,1,0,11,174,1,180,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
14365,42,2,0,645,1,1,5,349,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
14366,30,3,0,1103,1,1,7,148,15,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
14367,30,3,0,1403,0,0,8,136,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14368,26,3,0,255,1,0,5,401,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14369,43,2,0,91,0,1,7,110,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14370,52,0,0,83,1,0,6,26,29,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
14371,40,2,0,877,1,0,11,12,3,177,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14372,35,3,0,7838,0,0,8,17,23,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
14373,35,2,1,0,0,0,7,72,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
14374,30,3,0,542,1,0,5,435,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
14375,60,1,0,41,0,0,8,140,6,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14376,55,3,0,2298,1,0,7,66,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
14377,32,2,0,324,0,1,2,432,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
14378,27,2,0,204,0,0,7,471,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
14379,49,3,0,-969,0,0,1,61,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14380,41,2,0,926,1,0,5,306,2,347,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14381,24,2,0,685,1,0,5,896,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14382,44,3,1,12,1,0,11,126,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14383,65,2,0,588,0,0,9,110,4,186,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
14384,59,3,0,-892,1,0,5,129,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
14385,49,0,0,301,0,0,8,789,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
